id,shipment_id,type,occurred_at,source,event_id,recorded_at
1988,398,ARRIVED_DEST_PORT,2026-06-26 07:04:00+00,CARRIER_EDI,5af1be14-dd3f-4562-a1ac-520f385ddfc8,2026-09-10 09:23:18.966662+00
1989,398,CUSTOMS_CLEARED,2026-06-27 15:47:00+00,CARRIER_EDI,62bdba0e-de29-42ee-8d84-682b483dd253,2026-09-10 09:23:18.966662+00
1990,398,RECEIVED_FC,2026-07-01 17:50:00+00,WMS,0be84d4d-c2f5-46fc-a224-1683b37fbf1a,2026-09-10 09:23:18.966662+00
1991,399,BOOKED,2026-01-22 09:14:00+00,CARRIER_EDI,67c2aec3-cef5-46f5-8573-790acefabf37,2026-09-10 09:23:18.966662+00
1992,399,DEPARTED_ORIGIN,2026-01-27 11:10:00+00,CARRIER_EDI,d26646f6-d143-474d-a52c-4adc98da0e81,2026-09-10 09:23:18.966662+00
1993,399,ARRIVED_DEST_PORT,2026-02-23 15:06:00+00,CARRIER_EDI,ef23ca7c-b9de-48c0-9279-83f186137344,2026-09-10 09:23:18.966662+00
1994,399,CUSTOMS_CLEARED,2026-02-24 12:19:00+00,CARRIER_EDI,a9957c17-b405-4e38-8d8e-307292efc050,2026-09-10 09:23:18.966662+00
1995,399,RECEIVED_FC,2026-03-02 14:53:00+00,WMS,3e869b88-1410-41d8-92f8-fcec82c0d3d8,2026-09-10 09:23:18.966662+00
1996,400,BOOKED,2026-07-07 16:58:00+00,CARRIER_EDI,96dfd4ce-08e9-4b37-80f2-b25a6a9e584b,2026-09-10 09:23:18.966662+00
1997,400,DEPARTED_ORIGIN,2026-07-10 07:09:00+00,CARRIER_EDI,489fb5ef-22f9-4dc5-8d1a-119a97cbe984,2026-09-10 09:23:18.966662+00
1998,400,ARRIVED_DEST_PORT,2026-07-27 15:20:00+00,CARRIER_EDI,34b69239-cd61-4d24-a8c4-15f2b9bbca31,2026-09-10 09:23:18.966662+00
1999,400,CUSTOMS_CLEARED,2026-07-29 06:38:00+00,CARRIER_EDI,9e17338b-3123-458d-802d-2603b35918c0,2026-09-10 09:23:18.966662+00
2000,400,RECEIVED_FC,2026-08-02 11:22:00+00,WMS,9718acfc-6bd8-44b9-bf9e-9fef17d561ba,2026-09-10 09:23:18.966662+00
2001,401,BOOKED,2026-07-17 17:28:00+00,CARRIER_EDI,8bf6b8bd-0d89-4074-b8d7-6d82b145ff6b,2026-09-10 09:23:18.966662+00
2002,401,DEPARTED_ORIGIN,2026-07-23 13:25:00+00,CARRIER_EDI,e65a63db-3f93-42a5-980a-c9a1bccc28ce,2026-09-10 09:23:18.966662+00
2003,401,ARRIVED_DEST_PORT,2026-08-09 10:15:00+00,CARRIER_EDI,4d29a8ef-1822-4c5d-b420-23da4b760131,2026-09-10 09:23:18.966662+00
2004,401,CUSTOMS_CLEARED,2026-08-13 14:16:00+00,CARRIER_EDI,ec4e7eaa-d78e-44b3-927a-609e092b0315,2026-09-10 09:23:18.966662+00
2005,401,RECEIVED_FC,2026-08-17 13:13:00+00,WMS,d9d0d7dd-19ad-4afb-ae1d-f7b22ee29fee,2026-09-10 09:23:18.966662+00
2006,402,BOOKED,2026-08-12 07:20:00+00,CARRIER_EDI,c5c9e023-3946-4770-8f19-909c2d6458f0,2026-09-10 09:23:18.966662+00
2007,402,DEPARTED_ORIGIN,2026-08-15 13:44:00+00,CARRIER_EDI,fa114599-6cf4-4555-9d69-34630fefa9ee,2026-09-10 09:23:18.966662+00
2008,402,ARRIVED_DEST_PORT,2026-08-29 09:23:00+00,CARRIER_EDI,05e9c59d-00b5-4637-972d-cc376cc92578,2026-09-10 09:23:18.966662+00
2009,402,CUSTOMS_CLEARED,2026-08-31 14:29:00+00,CARRIER_EDI,54858c9e-c37f-4477-88de-ebf80b89ee0c,2026-09-10 09:23:18.966662+00
2010,402,RECEIVED_FC,2026-09-05 11:36:00+00,WMS,8c769639-0d13-45d1-bb54-3ef80a3d63ec,2026-09-10 09:23:18.966662+00
2011,403,BOOKED,2026-03-03 08:08:00+00,CARRIER_EDI,4f700c64-df08-402f-a004-637027367f35,2026-09-10 09:23:18.966662+00
2012,403,DEPARTED_ORIGIN,2026-03-10 13:45:00+00,CARRIER_EDI,72283eef-42c8-477d-a622-49f071d9293c,2026-09-10 09:23:18.966662+00
2013,403,ARRIVED_DEST_PORT,2026-03-31 15:21:00+00,CARRIER_EDI,50bd66ea-1512-4c60-8d44-33a7b51fe67f,2026-09-10 09:23:18.966662+00
2014,403,CUSTOMS_CLEARED,2026-04-02 17:17:00+00,CARRIER_EDI,073ec05b-3ab4-4634-aaf7-f2cba4679fc6,2026-09-10 09:23:18.966662+00
2015,403,RECEIVED_FC,2026-04-07 16:06:00+00,WMS,04a83209-cef8-4445-86ce-ed25db5fd5ee,2026-09-10 09:23:18.966662+00
2016,404,BOOKED,2026-02-14 15:03:00+00,CARRIER_EDI,c6c7ff6e-6f89-4451-ab63-5050b29e7661,2026-09-10 09:23:18.966662+00
2017,404,DEPARTED_ORIGIN,2026-02-19 13:06:00+00,CARRIER_EDI,88bf5bd9-d07b-462c-acdc-b65c96c028a9,2026-09-10 09:23:18.966662+00
2018,404,ARRIVED_DEST_PORT,2026-03-22 08:08:00+00,CARRIER_EDI,f949c241-a11e-45a1-99e8-8fc44b79a337,2026-09-10 09:23:18.966662+00
2019,404,CUSTOMS_CLEARED,2026-03-24 15:44:00+00,CARRIER_EDI,6418917c-7a21-4aa6-813e-d2d0a6fb1881,2026-09-10 09:23:18.966662+00
2020,404,RECEIVED_FC,2026-03-29 08:16:00+00,WMS,e8b0e7b9-8e38-4221-b6b4-d9af8ec453f8,2026-09-10 09:23:18.966662+00
2021,405,BOOKED,2026-04-06 08:33:00+00,CARRIER_EDI,fd21b4df-572b-4eba-afdb-fad261584568,2026-09-10 09:23:18.966662+00
2022,405,DEPARTED_ORIGIN,2026-04-11 11:00:00+00,CARRIER_EDI,c2ea1be2-d07a-44bf-9e13-32ee6b27b16e,2026-09-10 09:23:18.966662+00
2023,405,ARRIVED_DEST_PORT,2026-05-03 14:59:00+00,CARRIER_EDI,df12f631-873d-4197-87e9-31f22f10e25e,2026-09-10 09:23:18.966662+00
2024,405,CUSTOMS_CLEARED,2026-05-05 11:23:00+00,CARRIER_EDI,294f27f8-a019-43cf-b7b8-efbf2ef7fec0,2026-09-10 09:23:18.966662+00
2025,405,RECEIVED_FC,2026-05-10 17:45:00+00,WMS,ad9c1c70-41b4-4e1f-bc1f-b35e4c1a5f5e,2026-09-10 09:23:18.966662+00
2026,406,BOOKED,2025-11-02 11:39:00+00,CARRIER_EDI,ddc6445b-5fd6-4432-acba-3d7104b47b7a,2026-09-10 09:23:18.966662+00
2027,406,DEPARTED_ORIGIN,2025-11-08 08:21:00+00,CARRIER_EDI,3fbeab0b-b954-4a9e-bc8d-a63ae07c7d31,2026-09-10 09:23:18.966662+00
2028,406,ARRIVED_DEST_PORT,2025-12-06 16:45:00+00,CARRIER_EDI,27bb7ffb-17b2-4d85-b124-b51b90199541,2026-09-10 09:23:18.966662+00
2029,406,CUSTOMS_CLEARED,2025-12-07 08:36:00+00,CARRIER_EDI,e1fa1f5a-5e5f-457b-bf55-bdbd137611a3,2026-09-10 09:23:18.966662+00
2030,406,RECEIVED_FC,2025-12-11 10:56:00+00,WMS,75411ec2-afad-4708-8b8e-79e88a8f70eb,2026-09-10 09:23:18.966662+00
2031,407,BOOKED,2025-11-26 15:10:00+00,CARRIER_EDI,a96add68-b9cb-4bb9-a9e2-a2b3690da0d3,2026-09-10 09:23:18.966662+00
2032,407,DEPARTED_ORIGIN,2025-11-30 12:59:00+00,CARRIER_EDI,d11464b2-affe-4efb-b56b-c2598f044b38,2026-09-10 09:23:18.966662+00
2033,407,ARRIVED_DEST_PORT,2025-12-20 12:31:00+00,CARRIER_EDI,12873f25-fa70-4561-97da-3927b990da82,2026-09-10 09:23:18.966662+00
2034,407,CUSTOMS_CLEARED,2025-12-21 10:31:00+00,CARRIER_EDI,65ea826d-e5db-452d-a1c7-e7dc109804c3,2026-09-10 09:23:18.966662+00
2035,407,RECEIVED_FC,2025-12-27 06:09:00+00,WMS,972f2a5e-9063-4875-8936-9c485b87ad16,2026-09-10 09:23:18.966662+00
2036,408,BOOKED,2026-02-14 15:20:00+00,CARRIER_EDI,47a95b6b-6215-4f3b-8c63-a68508ffdd83,2026-09-10 09:23:18.966662+00
2037,408,DEPARTED_ORIGIN,2026-02-17 13:42:00+00,CARRIER_EDI,292f2c30-2fa4-41c3-8580-d2e364481c1a,2026-09-10 09:23:18.966662+00
2038,408,ARRIVED_DEST_PORT,2026-03-13 15:53:00+00,CARRIER_EDI,5e35f8d9-a7ba-4f78-afd0-ece360ece2cd,2026-09-10 09:23:18.966662+00
2039,408,CUSTOMS_CLEARED,2026-03-15 16:44:00+00,CARRIER_EDI,9a5623e3-bdfc-4b0f-a60f-d7fefd7cf791,2026-09-10 09:23:18.966662+00
2040,408,RECEIVED_FC,2026-03-20 17:36:00+00,WMS,b8c7460e-ac5a-4b43-bc15-ea863eb8070f,2026-09-10 09:23:18.966662+00
2041,409,BOOKED,2025-12-25 08:51:00+00,CARRIER_EDI,0d00deeb-6506-4c88-b67f-2d2ac73da0cc,2026-09-10 09:23:18.966662+00
2042,409,DEPARTED_ORIGIN,2025-12-30 12:47:00+00,CARRIER_EDI,003edbcb-d9bb-46f3-84cb-6465a0c5ed00,2026-09-10 09:23:18.966662+00
2043,409,ARRIVED_DEST_PORT,2026-02-02 14:30:00+00,CARRIER_EDI,fd614533-0c8d-4e03-aa03-ff91056a7732,2026-09-10 09:23:18.966662+00
2044,409,CUSTOMS_CLEARED,2026-02-04 07:03:00+00,CARRIER_EDI,c2a72cc0-d572-4499-806d-cd4d0bf31fac,2026-09-10 09:23:18.966662+00
2045,409,RECEIVED_FC,2026-02-09 06:17:00+00,WMS,853d58c5-24c5-4ecb-972a-a7a54866d726,2026-09-10 09:23:18.966662+00
2046,410,BOOKED,2026-01-07 11:02:00+00,CARRIER_EDI,61a78a0f-38df-4c4a-b907-560e63424cce,2026-09-10 09:23:18.966662+00
2047,410,DEPARTED_ORIGIN,2026-01-13 09:49:00+00,CARRIER_EDI,c985a1fc-a5a3-4b2a-b6a3-a07d36caa0af,2026-09-10 09:23:18.966662+00
2048,410,ARRIVED_DEST_PORT,2026-02-06 11:25:00+00,CARRIER_EDI,0ca6d67d-ee56-4f56-b721-8fb29881d32e,2026-09-10 09:23:18.966662+00
2049,410,CUSTOMS_CLEARED,2026-02-10 06:51:00+00,CARRIER_EDI,cfbd75a1-4163-4ba2-8978-e58a91d30a5d,2026-09-10 09:23:18.966662+00
2050,410,RECEIVED_FC,2026-02-15 17:04:00+00,WMS,697c7664-311c-49a8-bf2e-40ba8450ff67,2026-09-10 09:23:18.966662+00
2051,411,BOOKED,2026-01-07 12:20:00+00,CARRIER_EDI,d6f8eef7-7013-4330-a0d3-b2de0de5915b,2026-09-10 09:23:18.966662+00
2052,411,DEPARTED_ORIGIN,2026-01-13 13:50:00+00,CARRIER_EDI,f2ae4f5e-ae8d-42cf-86f5-5023dedf73a5,2026-09-10 09:23:18.966662+00
2053,411,ARRIVED_DEST_PORT,2026-02-06 09:37:00+00,CARRIER_EDI,21f1e93b-98c7-426b-be44-1e1c29c59ff6,2026-09-10 09:23:18.966662+00
2054,411,CUSTOMS_CLEARED,2026-02-07 06:34:00+00,CARRIER_EDI,0884f134-f985-4078-a4dd-fbecc38c1d63,2026-09-10 09:23:18.966662+00
2055,411,RECEIVED_FC,2026-02-10 08:47:00+00,WMS,c185123f-c582-4a7f-b0db-860420717ef7,2026-09-10 09:23:18.966662+00
2056,412,BOOKED,2025-10-05 12:21:00+00,CARRIER_EDI,cddaad3c-f281-4dac-97a6-bc67f8e17bff,2026-09-10 09:23:18.966662+00
2057,412,DEPARTED_ORIGIN,2025-10-12 13:15:00+00,CARRIER_EDI,fc02bd43-d6cf-4da2-a25e-ccc5c7011e7a,2026-09-10 09:23:18.966662+00
2058,412,ARRIVED_DEST_PORT,2025-11-11 16:46:00+00,CARRIER_EDI,a13a4a85-7329-4406-a7d3-b17399363b7d,2026-09-10 09:23:18.966662+00
2059,412,CUSTOMS_CLEARED,2025-11-12 09:30:00+00,CARRIER_EDI,909c5e70-077f-4971-9af8-fa08cd547db1,2026-09-10 09:23:18.966662+00
2060,412,RECEIVED_FC,2025-11-17 09:23:00+00,WMS,92fc29db-0b87-4916-a528-f060837324e7,2026-09-10 09:23:18.966662+00
2061,413,BOOKED,2026-02-08 14:24:00+00,CARRIER_EDI,1716f128-42f5-478c-992f-cd52e6872d92,2026-09-10 09:23:18.966662+00
2062,413,DEPARTED_ORIGIN,2026-02-15 06:18:00+00,CARRIER_EDI,99a899ce-cb87-4519-9927-ed7ee82620b3,2026-09-10 09:23:18.966662+00
2063,413,ARRIVED_DEST_PORT,2026-03-17 16:46:00+00,CARRIER_EDI,98ed8ec1-4cff-489d-a047-450cba372943,2026-09-10 09:23:18.966662+00
2064,413,CUSTOMS_CLEARED,2026-03-20 10:31:00+00,CARRIER_EDI,61a372f9-8da1-48b1-9220-b2e4bfc3d45a,2026-09-10 09:23:18.966662+00
2065,413,RECEIVED_FC,2026-03-23 15:59:00+00,WMS,b7fa1a41-8453-424b-a423-40995d826d98,2026-09-10 09:23:18.966662+00
2066,414,BOOKED,2025-09-22 14:33:00+00,CARRIER_EDI,709813a1-e87b-45f7-90dd-a80b984514f0,2026-09-10 09:23:18.966662+00
2067,414,DEPARTED_ORIGIN,2025-09-25 15:39:00+00,CARRIER_EDI,0cc05957-f0f6-4541-a53b-37dd566cf435,2026-09-10 09:23:18.966662+00
2068,414,ARRIVED_DEST_PORT,2025-10-08 07:31:00+00,CARRIER_EDI,1f537c41-f55e-4882-8a10-934e8288d178,2026-09-10 09:23:18.966662+00
2069,414,CUSTOMS_CLEARED,2025-10-09 09:10:00+00,CARRIER_EDI,2d3c29c5-354f-4442-8f23-4e76dc391371,2026-09-10 09:23:18.966662+00
2070,414,RECEIVED_FC,2025-10-13 17:22:00+00,WMS,789b7cc3-31b1-411e-bc02-4900a42e7ae8,2026-09-10 09:23:18.966662+00
2071,415,BOOKED,2026-05-09 09:47:00+00,CARRIER_EDI,173be996-74c8-410e-9dbe-5704e093ad43,2026-09-10 09:23:18.966662+00
2072,415,DEPARTED_ORIGIN,2026-05-12 16:37:00+00,CARRIER_EDI,0f525da4-baf7-4823-a9ba-132b165c504b,2026-09-10 09:23:18.966662+00
2073,415,ARRIVED_DEST_PORT,2026-05-28 11:42:00+00,CARRIER_EDI,572df9c7-0a31-4d3b-beb4-bbd7d6674d61,2026-09-10 09:23:18.966662+00
2074,415,CUSTOMS_CLEARED,2026-05-29 16:08:00+00,CARRIER_EDI,e705c308-9595-4891-ada8-188239db64c7,2026-09-10 09:23:18.966662+00
2075,415,RECEIVED_FC,2026-06-01 11:51:00+00,WMS,0b76f15f-0b1c-43ea-80a3-6bd3ff06c807,2026-09-10 09:23:18.966662+00
2076,416,BOOKED,2025-11-09 14:17:00+00,CARRIER_EDI,b49b18a1-73c9-46f6-b38c-165e8cbbea6f,2026-09-10 09:23:18.966662+00
2077,416,DEPARTED_ORIGIN,2025-11-12 10:41:00+00,CARRIER_EDI,9bc83dbd-ad18-4b9d-b1bf-51cf0475e916,2026-09-10 09:23:18.966662+00
2078,416,ARRIVED_DEST_PORT,2025-12-05 14:29:00+00,CARRIER_EDI,8fd2a2a9-17ad-453c-a18b-ab529418631a,2026-09-10 09:23:18.966662+00
2079,416,CUSTOMS_CLEARED,2025-12-09 08:31:00+00,CARRIER_EDI,42973733-782a-4c91-8f80-b390deb3d0d2,2026-09-10 09:23:18.966662+00
2080,416,RECEIVED_FC,2025-12-12 17:19:00+00,WMS,128a93da-6ed9-4deb-8032-cc39468e52f0,2026-09-10 09:23:18.966662+00
2081,417,BOOKED,2026-05-05 09:51:00+00,CARRIER_EDI,a739ee61-b162-4b05-9d1a-980f046ee4a4,2026-09-10 09:23:18.966662+00
2082,417,DEPARTED_ORIGIN,2026-05-09 08:18:00+00,CARRIER_EDI,45e99beb-5201-4abf-9e12-b9ed9fef5688,2026-09-10 09:23:18.966662+00
2083,417,ARRIVED_DEST_PORT,2026-06-02 15:24:00+00,CARRIER_EDI,69f786a9-04c8-41af-bb18-f7c62ecc55a5,2026-09-10 09:23:18.966662+00
2084,417,CUSTOMS_CLEARED,2026-06-05 15:28:00+00,CARRIER_EDI,c5eeb73a-08bd-4124-91b8-a530dd119840,2026-09-10 09:23:18.966662+00
2085,417,RECEIVED_FC,2026-06-07 10:57:00+00,WMS,276569ff-cd15-4c22-ba60-d42bcd31f5a1,2026-09-10 09:23:18.966662+00
2086,418,BOOKED,2026-03-24 10:50:00+00,CARRIER_EDI,c173ccdb-b8c6-42dc-acfd-58748d776940,2026-09-10 09:23:18.966662+00
2087,418,DEPARTED_ORIGIN,2026-03-29 15:26:00+00,CARRIER_EDI,c9beb5a2-53e0-407f-8b91-f2b41ebe1ae3,2026-09-10 09:23:18.966662+00
2088,418,ARRIVED_DEST_PORT,2026-04-19 06:43:00+00,CARRIER_EDI,89288113-48a9-411d-9c72-fed2222481c6,2026-09-10 09:23:18.966662+00
2089,418,CUSTOMS_CLEARED,2026-04-23 14:59:00+00,CARRIER_EDI,45720026-b285-4d3d-9577-7babe7a4efd3,2026-09-10 09:23:18.966662+00
2090,418,RECEIVED_FC,2026-04-28 07:35:00+00,WMS,6a28f3f2-5c6b-4686-aa72-b9ea24c55bee,2026-09-10 09:23:18.966662+00
2091,419,BOOKED,2025-10-28 08:06:00+00,CARRIER_EDI,91101c55-8d7b-4a59-9002-9b2a9af702a6,2026-09-10 09:23:18.966662+00
2092,419,DEPARTED_ORIGIN,2025-11-01 08:16:00+00,CARRIER_EDI,3e465951-f3d1-43ff-aa6a-4b1c257d3a96,2026-09-10 09:23:18.966662+00
2093,419,ARRIVED_DEST_PORT,2025-11-20 06:21:00+00,CARRIER_EDI,a896e9b4-56c1-4e5f-96e3-8bae2deedb2a,2026-09-10 09:23:18.966662+00
2094,419,CUSTOMS_CLEARED,2025-11-24 13:02:00+00,CARRIER_EDI,65ac9f87-8fad-428c-a252-5f9060dde8b6,2026-09-10 09:23:18.966662+00
2095,419,RECEIVED_FC,2025-11-27 16:03:00+00,WMS,eea35324-1d4c-454a-b98a-715ddfe9a305,2026-09-10 09:23:18.966662+00
2096,420,BOOKED,2026-02-12 07:01:00+00,CARRIER_EDI,d85c9893-5532-460d-91e1-e75554c24c1a,2026-09-10 09:23:18.966662+00
2097,420,DEPARTED_ORIGIN,2026-02-15 06:36:00+00,CARRIER_EDI,4e16063a-9738-4aba-8d35-99c39bb004e5,2026-09-10 09:23:18.966662+00
2098,420,ARRIVED_DEST_PORT,2026-03-03 13:33:00+00,CARRIER_EDI,f4b4afef-293f-4bd7-9d79-6bff987ad2ee,2026-09-10 09:23:18.966662+00
2099,420,CUSTOMS_CLEARED,2026-03-07 16:16:00+00,CARRIER_EDI,b954639f-4a38-48f5-8c6a-458310eca03d,2026-09-10 09:23:18.966662+00
2100,420,RECEIVED_FC,2026-03-13 06:53:00+00,WMS,9e0a3d2d-092c-455d-b77c-476c8b30ce80,2026-09-10 09:23:18.966662+00
2101,421,BOOKED,2026-01-01 07:05:00+00,CARRIER_EDI,4a3f9483-7077-4e97-a6b7-dae9f3877efb,2026-09-10 09:23:18.966662+00
2102,421,DEPARTED_ORIGIN,2026-01-04 09:26:00+00,CARRIER_EDI,c4f0e2e5-bed2-4827-adca-d9b19d9e63fd,2026-09-10 09:23:18.966662+00
2103,421,ARRIVED_DEST_PORT,2026-01-20 17:53:00+00,CARRIER_EDI,5fb29786-6f80-4c69-a53b-9206ca6c0b8e,2026-09-10 09:23:18.966662+00
2104,421,CUSTOMS_CLEARED,2026-01-21 09:21:00+00,CARRIER_EDI,c4952cdd-89d8-4629-8664-32371675728f,2026-09-10 09:23:18.966662+00
2105,421,RECEIVED_FC,2026-01-25 13:38:00+00,WMS,8ba593f0-31c5-453f-917a-193ac0d0cc8c,2026-09-10 09:23:18.966662+00
2106,422,BOOKED,2025-11-13 16:07:00+00,CARRIER_EDI,745b5ba0-c8eb-4cbe-9cd8-f49daa071b1c,2026-09-10 09:23:18.966662+00
2107,422,DEPARTED_ORIGIN,2025-11-16 15:44:00+00,CARRIER_EDI,f05c7a19-e62f-4d24-b822-ca3aa7ef4c83,2026-09-10 09:23:18.966662+00
2108,422,ARRIVED_DEST_PORT,2025-12-01 17:28:00+00,CARRIER_EDI,6dfc06fd-8a4a-48cc-aab5-6b8a8be989cf,2026-09-10 09:23:18.966662+00
2109,422,CUSTOMS_CLEARED,2025-12-03 15:43:00+00,CARRIER_EDI,3f07b7ac-cc7c-422f-b2e0-abba73b071b9,2026-09-10 09:23:18.966662+00
2110,422,RECEIVED_FC,2025-12-05 09:05:00+00,WMS,a0dfcb3d-e0df-4449-82a3-0d7e29bd388a,2026-09-10 09:23:18.966662+00
2111,423,BOOKED,2026-03-10 07:04:00+00,CARRIER_EDI,c90236c7-297c-42b1-a525-b326b8dfcf5b,2026-09-10 09:23:18.966662+00
2112,423,DEPARTED_ORIGIN,2026-03-13 06:40:00+00,CARRIER_EDI,fe05e2de-d4a7-47d6-9442-9eb64d0f66f6,2026-09-10 09:23:18.966662+00
2113,423,ARRIVED_DEST_PORT,2026-03-29 15:45:00+00,CARRIER_EDI,3c36f4f2-b2fd-43f8-91d5-7fde448a6acd,2026-09-10 09:23:18.966662+00
2114,423,CUSTOMS_CLEARED,2026-04-01 12:50:00+00,CARRIER_EDI,ba4361eb-2d7e-4e2c-919f-93e88782705a,2026-09-10 09:23:18.966662+00
2115,423,RECEIVED_FC,2026-04-05 09:59:00+00,WMS,a710eb79-af98-4aae-88c4-643aeffae4e9,2026-09-10 09:23:18.966662+00
2116,424,BOOKED,2026-05-27 10:37:00+00,CARRIER_EDI,e9affcc4-6e5f-46e5-bd07-4a659f96fbfd,2026-09-10 09:23:18.966662+00
2117,424,DEPARTED_ORIGIN,2026-06-01 11:16:00+00,CARRIER_EDI,76217623-22b6-49d6-841b-1ed39756df53,2026-09-10 09:23:18.966662+00
2118,424,ARRIVED_DEST_PORT,2026-07-06 13:00:00+00,CARRIER_EDI,ecfcffd3-c706-4ca0-aac9-3f3660011f8c,2026-09-10 09:23:18.966662+00
2119,424,CUSTOMS_CLEARED,2026-07-08 13:57:00+00,CARRIER_EDI,7a2ec6ca-b77f-4c70-8345-07e73283b1f8,2026-09-10 09:23:18.966662+00
2120,424,RECEIVED_FC,2026-07-12 13:46:00+00,WMS,74b52ebf-63a8-4961-b722-6d52bfdcefa7,2026-09-10 09:23:18.966662+00
2121,425,BOOKED,2026-05-05 07:37:00+00,CARRIER_EDI,797e2f27-491b-49c3-be77-77874b8f27c7,2026-09-10 09:23:18.966662+00
2122,425,DEPARTED_ORIGIN,2026-05-08 16:37:00+00,CARRIER_EDI,e18505e3-edaa-4da6-975a-d7ae61007f19,2026-09-10 09:23:18.966662+00
2123,425,ARRIVED_DEST_PORT,2026-06-04 07:01:00+00,CARRIER_EDI,d9c4da43-f220-4775-9984-b727f93b583a,2026-09-10 09:23:18.966662+00
2124,425,CUSTOMS_CLEARED,2026-06-08 16:30:00+00,CARRIER_EDI,3ff9eeb3-9608-4236-86ef-77b33115811d,2026-09-10 09:23:18.966662+00
2125,425,RECEIVED_FC,2026-06-10 16:47:00+00,WMS,a94288ab-f038-4615-bb73-2b4a6a5a0550,2026-09-10 09:23:18.966662+00
2126,426,BOOKED,2026-04-26 10:01:00+00,CARRIER_EDI,e6b387c0-8ceb-4d5c-a68e-df7334bd3ac1,2026-09-10 09:23:18.966662+00
2127,426,DEPARTED_ORIGIN,2026-04-30 13:42:00+00,CARRIER_EDI,67063bfb-a7cc-4bb0-b585-e83f6bd373e1,2026-09-10 09:23:18.966662+00
2128,426,ARRIVED_DEST_PORT,2026-05-12 10:11:00+00,CARRIER_EDI,9a85aebd-a200-4c14-bd87-60da1f780c1b,2026-09-10 09:23:18.966662+00
2129,426,CUSTOMS_CLEARED,2026-05-14 11:20:00+00,CARRIER_EDI,9bb77893-ebce-4b74-ab1a-fb7065d5aada,2026-09-10 09:23:18.966662+00
2130,426,RECEIVED_FC,2026-05-18 09:43:00+00,WMS,b4f204d9-f241-4ace-becc-6ccf57afeb95,2026-09-10 09:23:18.966662+00
2131,427,BOOKED,2025-12-03 07:48:00+00,CARRIER_EDI,661249c8-2c59-4d22-ba79-cbd56c7c871f,2026-09-10 09:23:18.966662+00
2132,427,DEPARTED_ORIGIN,2025-12-10 10:18:00+00,CARRIER_EDI,343f0710-60b3-40f0-8d7f-dce0f4adb48d,2026-09-10 09:23:18.966662+00
2133,427,ARRIVED_DEST_PORT,2025-12-26 06:52:00+00,CARRIER_EDI,709c3c7f-3b53-4bcd-9b8a-d1a1848cbcf0,2026-09-10 09:23:18.966662+00
2134,427,CUSTOMS_CLEARED,2025-12-27 10:30:00+00,CARRIER_EDI,2267c361-c7b3-4d3b-afe7-5f99c701d95b,2026-09-10 09:23:18.966662+00
2135,427,RECEIVED_FC,2026-01-02 06:53:00+00,WMS,87dbcdc8-10b8-455c-8c3e-0ffadb9442f1,2026-09-10 09:23:18.966662+00
2136,428,BOOKED,2026-06-19 08:08:00+00,CARRIER_EDI,df674295-4e29-4ef7-81c6-89d3e48788f1,2026-09-10 09:23:18.966662+00
2137,428,DEPARTED_ORIGIN,2026-06-23 09:51:00+00,CARRIER_EDI,f7abd6eb-86af-4d66-858c-ccd8a1780142,2026-09-10 09:23:18.966662+00
2138,428,ARRIVED_DEST_PORT,2026-07-10 17:34:00+00,CARRIER_EDI,731cdd9a-bae3-4806-9261-1ced263e90c8,2026-09-10 09:23:18.966662+00
2139,428,CUSTOMS_CLEARED,2026-07-11 16:58:00+00,CARRIER_EDI,4338a7f3-208f-41f5-8c02-29663e6b172e,2026-09-10 09:23:18.966662+00
2140,428,RECEIVED_FC,2026-07-13 14:47:00+00,WMS,cd283577-34ec-48fc-b8a3-7564e3226ba8,2026-09-10 09:23:18.966662+00
2141,429,BOOKED,2026-03-03 16:40:00+00,CARRIER_EDI,531fd197-8196-4b77-afa0-371a64d6eba3,2026-09-10 09:23:18.966662+00
2142,429,DEPARTED_ORIGIN,2026-03-10 12:08:00+00,CARRIER_EDI,1febfbbd-8d3a-4a6f-ba9d-f850c7221dfe,2026-09-10 09:23:18.966662+00
2143,429,ARRIVED_DEST_PORT,2026-04-04 09:50:00+00,CARRIER_EDI,bc3493de-5037-407b-95b7-ab97a45197b3,2026-09-10 09:23:18.966662+00
2144,429,CUSTOMS_CLEARED,2026-04-05 07:21:00+00,CARRIER_EDI,cfe90ae3-44ec-44fd-b796-a43ac3aed213,2026-09-10 09:23:18.966662+00
2145,429,RECEIVED_FC,2026-04-07 10:59:00+00,WMS,11c6083e-c68c-4b2a-bfe8-7a241ebfdd25,2026-09-10 09:23:18.966662+00
2146,430,BOOKED,2026-07-07 08:38:00+00,CARRIER_EDI,9eb27ddd-484f-4e8e-b8f9-adbf5a376941,2026-09-10 09:23:18.966662+00
2147,430,DEPARTED_ORIGIN,2026-07-14 12:11:00+00,CARRIER_EDI,01ffc1b1-eda1-48a7-88c1-f844f0732510,2026-09-10 09:23:18.966662+00
2148,430,ARRIVED_DEST_PORT,2026-08-06 10:12:00+00,CARRIER_EDI,a17cd750-02c6-4401-b619-8551e759c668,2026-09-10 09:23:18.966662+00
2149,430,CUSTOMS_CLEARED,2026-08-10 06:00:00+00,CARRIER_EDI,1d0cf370-3eb2-44ad-9186-364e3103d590,2026-09-10 09:23:18.966662+00
